0xF9DB  0xFF6D        # HALFWIDTH KATAKANA LETTER SMALL YU [はーふかたかなゆしょう]
0xF9DC  0xFF95        # HALFWIDTH KATAKANA LETTER YU [はーふかたかなゆ]
0xF9DD  0xFF6E        # HALFWIDTH KATAKANA LETTER SMALL YO [はーふかたかなよしょう]
0xF9DE  0xFF96        # HALFWIDTH KATAKANA LETTER YO [はーふかたかなよ]
0xF9DF  0xFF97        # HALFWIDTH KATAKANA LETTER RA [はーふかたかなら]
0xF9E0  0xFF98        # HALFWIDTH KATAKANA LETTER RI [はーふかたかなり]
0xF9E1  0xFF99        # HALFWIDTH KATAKANA LETTER RU [はーふかたかなる]
0xF9E2  0xFF9A        # HALFWIDTH KATAKANA LETTER RE [はーふかたかなれ]
0xF9E3  0xFF9B        # HALFWIDTH KATAKANA LETTER RO [はーふかたかなろ]
0xF9E4  0x30EE+E01EF  # KATAKANA LETTER SMALL WA [はーふかたかなわしょう]
0xF9E5  0xFF9C        # HALFWIDTH KATAKANA LETTER WA [はーふかたかなわ]
0xF9E6  0x30F0+E01EF  # KATAKANA LETTER WI [はーふかたかなうい]
0xF9E7  0x30F1+E01EF  # KATAKANA LETTER WE [はーふかたかなうえ]
0xF9E8  0x30F2+E01EF  # KATAKANA LETTER WO [はーふかたかなを]
0xF9E9  0xFF9D        # HALFWIDTH KATAKANA LETTER N [はーふかたかなん]
0xF9EA  0x30F4+E01EF  # KATAKANA LETTER VU [はーふかたかなゔ]
0xF9EB  0x30F5+E01EF  # KATAKANA LETTER SMALL KA [はーふかたかなかしょう]
0xF9EC  0x30F6+E01EF  # KATAKANA LETTER SMALL KE [はーふかたかなけしょう]
